[1, 1, 1, 0, 1, 0, 1, 0, 2, 0, 52, 7, 40],
[1, 1, 0, 1, 0, 1, 0, 2, 0, 1, 52, 7, 40],
[1, 0, 1, 0, 1, 0, 2, 0, 1, 1, 53, 6, 40],
[0, 1, 0, 1, 0, 2, 0, 1, 1, 1, 53, 6, 40],
[0, 1, 0, 2, 0, 1, 1, 1, 1, 0, 52, 6, 41],
[1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 52, 6, 41],
[0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 52, 6, 41],
[2, 0, 1, 1, 1, 1, 0, 0, 0, 1, 52, 6, 41],
[0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 51, 6, 42],
[1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 51, 6, 42],
[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 50, 6, 43],
[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 51, 5, 43],
[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 52, 4, 43],
[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 51, 4, 44],
[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 51, 4, 44],
[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 51, 4, 45],
[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 51, 4, 45],
[0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 51, 4, 45],
[1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 50, 4, 46],
[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 51, 4, 45],
[1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 51, 4, 45],
[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 51, 4, 45],
[0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 51, 4, 45],
[1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 51, 4, 45],
[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 50, 4, 46],
[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 51, 3, 46],
[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 50, 3, 47],
[0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 50, 3, 47],
[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 49, 3, 48],
[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 48, 3, 49],
[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 49, 3, 48],
[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 49, 3, 48],
[1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 50, 3, 47],
[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 50, 3, 47],
[1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 50, 3, 47],
[0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 49, 4, 47],
[0, 0, 0, 1, 1, 1, 1, 1, 2, 1, 50, 4, 46],
[0, 0, 1, 1, 1, 1, 1, 2, 1, 1, 50, 4, 46],
[0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 51, 4, 45],
[1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 50, 4, 46],
[1, 1, 1, 1, 2, 1, 1, 1, 0, 0, 49, 4, 47],
[1, 1, 1, 2, 1, 1, 1, 0, 0, 1, 50, 4, 46],
[1, 1, 2, 1, 1, 1, 0, 0, 1, 0, 50, 4, 46],
[1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 49, 4, 47],
[2, 1, 1, 1, 0, 0, 1, 0, 0, 1, 49, 4, 47],
[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 49, 4, 47],
[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 50, 4, 46],
[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 50, 4, 46],
[0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 51, 4, 45],
[0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 52, 4, 44],
[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 52, 4, 44],
[0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 51, 4, 45],
[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 51, 4, 45],
[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 51, 4, 45],
[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 50, 4, 46],
[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 50, 4, 46],
[0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 50, 4, 46],
[1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 51, 4, 45],
[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 50, 4, 46],
[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 51, 4, 45],
[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 51, 4, 45],
[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 50, 4, 46],
[0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 50, 4, 46],
[0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 51, 4, 45],
[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 52, 4, 44],
[0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 52, 4, 44],
[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 53, 4, 43],
[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 52, 4, 44],
[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 53, 4, 43],
[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 53, 4, 43],
[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 53, 4, 43],
[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 52, 4, 44],
[1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 53, 4, 43],
[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 53, 4, 43],
[1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 53, 4, 43],
[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 54, 3, 43],
[0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 54, 3, 43],
[1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 53, 3, 44],
[0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 53, 3, 44],
[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 53, 2, 45],
[0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 54, 2, 44],
[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 54, 2, 44],
[1, 1, 1, 0, 0, 0, 1, 1, 1, 2, 53, 3, 44],
[1, 1, 0, 0, 0, 1, 1, 1, 2, 1, 53, 3, 44],
[1, 0, 0, 0, 1, 1, 1, 2, 1, 0, 53, 3, 44],
[0, 0, 0, 1, 1, 1, 2, 1, 0, 0, 53, 3, 44],
[0, 0, 1, 1, 1, 2, 1, 0, 0, 1, 53, 3, 44],
[0, 1, 1, 1, 2, 1, 0, 0, 1, 1, 54, 3, 43],
[1, 1, 1, 2, 1, 0, 0, 1, 1, 1, 54, 3, 43],
[1, 1, 2, 1, 0, 0, 1, 1, 1, 0, 53, 3, 44],
[1, 2, 1, 0, 0, 1, 1, 1, 0, 1, 53, 3, 44],
[2, 1, 0, 0, 1, 1, 1, 0, 1, 0, 52, 3, 45],
[1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 53, 3, 44],
[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 52, 3, 45],
[1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 53, 3, 44],
[1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 54, 2, 44],
[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 55, 2, 43],
[0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 55, 2, 43],
[1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 55, 2, 43],
[0, 0, 1, 0, 1, 1, 1, 1, 1, 2, 54, 3, 43],
[0, 1, 0, 1, 1, 1, 1, 1, 2, 1, 54, 3, 43],
[1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 55, 3, 42],
[0, 1, 1, 1, 1, 1, 2, 1, 1, 0, 55, 3, 42],
[1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 56, 3, 41],
[1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 56, 3, 41],
[1, 1, 1, 2, 1, 1, 0, 1, 1, 2, 56, 4, 40],
[1, 1, 2, 1, 1, 0, 1, 1, 2, 1, 56, 4, 40],
[1, 2, 1, 1, 0, 1, 1, 2, 1, 0, 56, 4, 40],
[2, 1, 1, 0, 1, 1, 2, 1, 0, 1, 56, 4, 40],
[1, 1, 0, 1, 1, 2, 1, 0, 1, 1, 56, 5, 39],
[1, 0, 1, 1, 2, 1, 0, 1, 1, 2, 55, 6, 39],
[1, 1, 2, 1, 0, 1, 1, 2, 2, 1, 56, 6, 38],
[1, 2, 1, 0, 1, 1, 2, 2, 1, 0, 55, 6, 39],
[2, 1, 0, 1, 1, 2, 2, 1, 0, 1, 56, 6, 38],
[1, 0, 1, 1, 2, 2, 1, 0, 1, 0, 56, 6, 38],
[0, 1, 1, 2, 2, 1, 0, 1, 0, 1, 56, 6, 38],
[1, 1, 2, 2, 1, 0, 1, 0, 1, 1, 56, 6, 38],
[1, 2, 2, 1, 0, 1, 0, 1, 1, 0, 56, 6, 38],
[2, 2, 1, 0, 1, 0, 1, 1, 0, 1, 57, 6, 37],
[2, 1, 0, 1, 0, 1, 1, 0, 1, 1, 57, 6, 37],
[1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 57, 6, 37],
[0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 57, 6, 37],
[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 57, 6, 37],
[0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 58, 6, 36],
[1, 1, 0, 1, 1, 0, 1, 0, 1, 2, 58, 7, 35],
[1, 0, 1, 1, 0, 1, 0, 1, 2, 1, 59, 7, 34],
[0, 1, 1, 0, 1, 0, 1, 2, 1, 1, 59, 7, 34],
[1, 1, 0, 1, 0, 1, 2, 1, 1, 0, 58, 7, 35],
[1, 0, 1, 0, 1, 2, 1, 1, 0, 1, 58, 7, 35],
[0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 58, 7, 35],
[1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 58, 7, 35],
[0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 59, 6, 35],
[1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 59, 6, 35],
[2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 58, 6, 36],
[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 59, 6, 35],
[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 59, 6, 35],
[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 58, 6, 36],
[1, 1, 1, 1, 1, 0, 1, 0, 0, 2, 58, 7, 35],
[1, 1, 1, 1, 0, 1, 0, 0, 2, 2, 58, 8, 34],
[1, 1, 1, 0, 1, 0, 0, 2, 2, 1, 58, 8, 34],
[1, 1, 0, 1, 0, 0, 2, 2, 1, 1, 59, 8, 33],
[1, 0, 1, 0, 0, 2, 2, 1, 1, 1, 59, 8, 33],
[0, 1, 0, 0, 2, 2, 1, 1, 1, 1, 60, 8, 32],
[1, 0, 0, 2, 2, 1, 1, 1, 1, 0, 59, 8, 33],
[0, 0, 2, 2, 1, 1, 1, 1, 0, 0, 58, 8, 34],
[0, 2, 2, 1, 1, 1, 1, 0, 0, 1, 58, 8, 34],
[2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 58, 8, 34],
[2, 1, 1, 1, 1, 0, 0, 1, 0, 0, 58, 8, 34],
[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 59, 8, 33],
[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 59, 8, 33],
[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 59, 8, 33],
[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 59, 8, 33],
[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 59, 8, 33],
[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 58, 8, 34],
[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 59, 8, 33],
[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 58, 8, 34],
[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 57, 8, 35],
[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 57, 8, 35],
[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 56, 8, 36],
